,isHomeTeam,X,Y,S,A,Orientation,Dir,Season,Quarter,Down,Distance,HomeScoreBeforePlay,VisitorScoreBeforePlay,IsPossTeamInLead,DefendersInTheBox,isPlayDirectionLeft,TimeSnapDiff,YardsToTouchdown,PlayerHeightInches,Age,Week,StadiumTypeCode,TurfCode,isFirstDown,Centers,Cornerbacks,DefensiveEnds,DefensiveTackles,LineBackers,NoseTackles,OffensiveGuards,Safeties,TightEnds
20106,1,31.28,27.95,4.87,4.13,109.18,163.27,2018,3,2,9,10,16,1,7,0,1.0,74,73,25,16,1,1,0,1,3,1,1,4,0,2,2,1
20107,0,66.82,30.07,4.22,1.77,267.68,272.42,2018,3,2,7,10,16,0,6,1,2.0,52,73,23,16,1,1,0,1,3,2,1,1,1,2,3,1
20108,1,17.51,31.07,4.61,0.86,90.8,80.25,2018,3,1,10,10,16,1,7,0,2.0,88,73,25,16,1,1,0,1,3,1,1,4,0,2,2,1
20109,0,33.11,28.81,4.32,3.8,128.56,131.46,2018,4,1,10,10,16,0,6,0,1.0,71,70,24,16,1,1,0,2,3,2,1,1,1,1,3,1
20110,1,60.93,23.33,4.34,4.16,234.94,229.32,2018,4,1,10,10,16,1,6,1,1.0,45,73,25,16,1,1,0,1,3,1,1,4,0,2,2,2
20111,1,43.17,28.56,5.55,5.49,304.83,342.66,2018,4,2,4,10,16,1,6,1,1.0,28,72,22,16,1,1,0,1,3,1,1,4,0,2,2,1
20112,0,8.58,23.68,3.21,2.57,89.95,91.43,2018,4,1,10,10,16,0,7,0,1.0,98,73,23,16,1,1,0,1,2,2,1,3,1,2,2,2
20113,0,9.2,23.53,3.88,2.56,52.89,86.54,2018,4,2,8,10,16,0,6,0,2.0,96,73,23,16,1,1,0,1,3,2,1,1,1,2,3,2
20114,0,25.51,26.36,4.61,2.83,124.97,110.6,2018,4,1,10,10,22,0,7,0,1.0,80,73,23,16,1,1,1,1,2,2,1,3,1,2,2,3
20115,0,46.58,21.93,3.56,1.37,131.72,131.84,2018,1,1,10,0,0,0,7,0,1.0,58,72,21,16,3,2,0,0,3,1,3,2,0,3,2,1
20116,0,57.1,21.33,4.3,2.91,122.28,160.21,2018,1,1,10,0,0,0,7,0,2.0,46,72,21,16,3,2,0,0,2,1,3,3,0,3,2,1
20117,0,105.02,30.32,5.69,4.1,57.87,83.57,2018,1,1,1,0,0,0,11,0,2.0,1,72,21,16,3,2,0,0,0,1,4,3,0,3,3,2
20118,0,104.89,30.39,2.97,0.51,93.3,76.79,2018,1,2,1,0,0,0,11,0,1.0,1,72,21,16,3,2,1,0,0,1,4,3,0,3,3,2
20119,1,94.88,25.78,2.62,3.04,228.8,222.93,2018,1,1,15,0,7,1,6,1,2.0,80,72,22,16,3,2,0,1,3,1,2,3,0,2,2,1
20120,1,83.82,26.97,4.7,3.09,321.28,348.48,2018,1,2,4,0,7,1,7,1,1.0,69,72,22,16,3,2,0,1,3,1,2,3,0,2,2,1
20121,0,16.37,21.27,4.35,2.07,151.21,172.81,2018,1,1,10,0,7,0,8,0,2.0,87,72,21,16,3,2,0,0,2,1,3,3,0,3,2,2
20122,0,36.35,24.48,4.14,1.61,77.72,77.84,2018,1,1,5,0,7,0,6,0,1.0,69,72,21,16,3,2,0,0,3,2,2,2,0,3,2,1
20123,0,44.19,24.96,4.69,2.72,241.31,77.94,2018,1,1,10,0,7,0,8,0,2.0,61,72,24,16,3,2,0,0,2,1,3,3,0,3,2,2
20124,1,72.63,23.06,4.91,2.01,335.5,345.85,2018,1,1,10,0,14,1,7,1,1.0,58,72,22,16,3,2,0,1,3,1,2,3,0,2,2,1
20125,1,70.52,28.02,2.12,2.85,92.07,59.76,2018,2,2,4,0,14,1,7,0,1.0,35,69,22,16,3,2,0,1,3,1,2,3,0,2,2,1
20126,0,97.23,28.66,3.49,2.49,295.32,352.54,2018,2,1,10,0,14,0,8,1,1.0,80,72,21,16,3,2,0,0,2,1,3,3,0,3,2,2
20127,0,97.98,27.08,4.62,2.63,268.99,181.83,2018,2,2,11,0,14,0,6,1,2.0,81,72,21,16,3,2,0,0,3,1,3,2,0,3,2,1
20128,1,33.53,27.81,5.97,1.96,78.81,7.39,2018,2,3,1,0,14,1,7,0,2.0,69,72,22,16,3,2,1,1,2,2,1,3,1,2,2,2
20129,1,43.02,32.4,1.35,2.97,57.2,26.46,2018,2,1,10,0,14,1,7,0,1.0,62,72,22,16,3,2,0,1,3,2,0,3,1,2,2,1
20130,1,61.01,28.02,4.83,2.73,81.94,114.15,2018,2,2,2,0,14,1,8,0,2.0,43,72,22,16,3,2,1,1,2,2,2,3,0,3,2,2
20131,1,91.32,31.48,4.9,1.99,85.97,68.57,2018,2,1,10,0,14,1,6,0,1.0,15,72,22,16,3,2,0,1,3,1,2,3,0,2,2,1
20132,1,104.99,24.79,5.21,3.45,64.13,69.83,2018,2,1,1,0,14,1,7,0,1.0,1,69,22,16,3,2,1,1,3,1,2,3,0,2,2,1
20133,0,45.67,26.0,3.55,2.66,304.51,296.71,2018,2,1,10,7,14,0,6,1,1.0,30,72,21,16,3,2,0,0,3,1,3,2,0,3,2,1
20134,0,29.98,28.13,4.0,0.84,89.65,68.12,2018,3,1,10,7,17,0,7,0,2.0,75,72,21,16,3,2,0,0,2,1,3,3,0,3,2,2
20135,0,45.09,31.26,4.42,3.29,77.34,63.2,2018,3,2,7,7,17,0,7,0,1.0,60,72,21,16,3,2,0,0,2,1,3,3,0,3,2,2
20136,1,100.97,19.44,4.62,2.36,272.11,173.18,2018,3,1,10,7,17,1,7,1,1.0,85,72,22,16,3,2,0,0,3,2,2,2,0,3,2,1
20137,1,20.69,27.88,4.49,1.62,280.2,299.97,2018,3,1,5,7,17,1,8,1,1.0,5,72,22,16,3,2,0,0,2,2,2,3,0,3,2,2
20138,1,16.22,28.95,2.22,3.05,273.72,282.46,2018,3,2,1,7,17,1,7,1,1.0,1,72,22,16,3,2,0,0,3,1,2,3,0,3,2,1
20139,0,57.15,33.6,5.05,1.95,94.93,20.06,2018,3,1,10,14,17,0,6,0,2.0,46,72,21,16,3,2,0,0,2,2,2,3,0,3,2,1
20140,0,59.59,32.73,4.96,2.44,62.34,0.13,2018,3,2,7,14,17,0,6,0,2.0,43,72,21,16,3,2,0,0,3,1,3,2,0,3,2,1
20141,1,88.48,24.53,5.02,2.49,217.16,192.26,2018,3,1,10,14,24,1,7,1,1.0,74,72,22,16,3,2,0,0,3,0,2,4,0,4,2,1
20142,1,17.99,31.14,3.63,2.77,243.01,237.28,2018,3,2,3,14,24,1,7,1,1.0,3,72,22,16,3,2,1,0,3,2,2,2,0,3,2,1
20143,0,29.86,28.56,3.46,1.19,104.24,55.7,2018,3,1,10,21,24,0,7,0,2.0,75,72,21,16,3,2,0,0,3,1,3,2,0,3,2,1
20144,0,87.72,21.12,4.56,3.78,318.22,192.79,2018,4,2,6,21,24,0,8,1,2.0,71,72,21,16,3,2,0,0,2,1,3,3,0,3,2,2
20145,0,40.54,31.78,3.67,1.78,310.24,302.11,2018,4,1,10,21,24,0,6,1,1.0,25,72,21,16,3,2,0,0,3,2,2,2,0,3,2,1
20146,0,34.35,25.96,4.29,1.08,311.97,313.56,2018,4,2,4,21,24,0,7,1,2.0,19,72,21,16,3,2,0,0,2,2,2,3,0,3,2,2
20147,0,29.53,30.82,4.14,2.35,77.59,273.04,2018,4,1,10,21,24,0,6,1,1.0,15,72,24,16,3,2,0,0,3,1,3,2,0,3,2,1
20148,0,22.61,25.77,3.12,2.31,275.76,239.92,2018,4,2,2,21,24,0,6,1,1.0,7,72,21,16,3,2,0,0,3,1,3,2,0,3,2,1
20149,0,111.1,29.01,2.98,0.93,299.13,259.92,2018,4,1,10,21,27,0,8,1,2.0,96,72,21,16,3,2,0,0,2,1,3,3,0,3,2,2
20150,0,113.1,30.38,3.34,1.38,310.01,278.93,2018,4,2,12,21,27,0,8,1,1.0,98,72,21,16,3,2,0,0,2,1,3,3,0,3,2,1
20151,0,113.15,29.04,4.07,1.72,278.38,251.68,2018,4,3,13,21,27,0,4,1,1.0,99,72,21,16,3,2,0,0,3,1,3,1,0,3,3,1
20152,1,90.53,29.3,4.19,3.92,304.23,285.67,2018,1,1,10,0,0,0,6,1,2.0,78,73,24,16,1,1,0,2,3,2,1,2,1,1,2,1
20153,1,79.03,29.88,4.71,2.21,294.46,310.01,2018,1,2,10,0,0,0,6,1,2.0,66,71,28,16,1,1,0,2,2,2,1,3,1,1,2,0
20154,1,24.77,28.47,3.71,3.27,278.92,261.28,2018,1,1,10,0,0,0,6,1,2.0,11,71,28,16,1,1,0,2,3,2,1,2,1,1,2,1
20155,0,28.11,27.14,6.11,3.82,98.96,173.14,2018,1,1,10,7,0,1,7,0,1.0,75,72,23,16,1,1,0,1,2,1,2,4,0,2,2,1
20156,0,47.72,24.02,4.57,2.6,127.29,162.1,2018,1,1,10,7,0,1,5,0,1.0,58,72,23,16,1,1,0,1,3,2,2,2,0,2,2,0
20157,0,60.55,26.43,5.12,2.92,113.51,123.63,2018,1,1,10,7,0,1,7,0,1.0,44,72,23,16,1,1,0,1,2,1,1,4,1,2,2,2
20158,0,69.24,23.34,4.34,3.04,117.04,101.34,2018,1,2,1,7,0,1,8,0,1.0,35,72,23,16,1,1,1,1,2,1,1,4,1,2,2,1
20159,0,72.76,26.77,4.71,3.56,131.8,164.12,2018,1,1,10,7,0,1,6,0,1.0,33,72,28,16,1,1,0,1,2,2,1,3,1,2,2,1
20160,0,80.1,26.52,5.18,0.17,61.98,51.99,2018,1,2,2,7,0,1,8,0,2.0,25,72,28,16,1,1,0,1,2,2,2,3,0,2,2,3
20161,0,104.49,30.59,5.09,2.34,19.29,64.08,2018,1,1,1,7,0,1,10,0,1.0,1,72,23,16,1,1,1,1,1,2,3,3,1,3,1,2
20162,1,90.25,28.03,4.35,1.55,262.57,240.69,2018,1,1,10,7,7,0,7,1,1.0,76,74,23,16,1,1,0,2,3,2,1,2,1,1,2,1
20163,0,56.68,29.01,4.87,0.22,271.13,254.64,2018,2,1,10,7,7,0,7,1,1.0,43,72,23,16,1,1,0,1,2,2,2,3,0,2,2,1
20164,0,54.31,26.96,4.23,1.52,245.16,211.93,2018,2,2,7,7,7,0,7,1,2.0,40,72,23,16,1,1,0,1,2,2,2,3,0,2,2,1
20165,1,31.15,27.72,5.99,1.91,57.64,31.27,2018,2,1,10,7,7,0,6,0,2.0,74,73,24,16,1,1,0,2,2,1,2,3,1,1,2,2
20166,0,108.05,31.03,5.49,1.84,279.52,283.09,2018,2,1,10,7,7,0,7,1,2.0,93,72,23,16,1,1,0,1,2,2,2,3,0,2,2,1
20167,0,97.9,30.12,4.1,2.4,251.58,227.95,2018,2,2,1,7,7,0,6,1,1.0,84,72,23,16,1,1,1,1,2,2,2,3,0,2,2,1
20168,1,75.75,24.73,4.37,3.12,177.37,123.64,2018,2,2,8,7,7,0,7,0,1.0,31,73,24,16,1,1,0,2,3,2,2,2,0,1,2,1
20169,0,77.57,26.87,4.66,0.89,287.76,265.09,2018,2,1,10,7,7,0,8,1,1.0,63,72,23,16,1,1,0,1,2,1,2,4,0,2,2,2
20170,1,27.44,24.73,4.15,3.51,82.16,113.6,2018,2,2,2,7,7,0,6,0,1.0,79,74,23,16,1,1,0,2,3,2,1,2,1,1,2,1
20171,1,26.16,28.9,6.68,2.6,220.27,181.03,2018,2,3,17,7,7,0,5,0,1.0,79,73,24,16,1,1,0,2,3,3,1,2,0,1,2,1
20172,0,89.8,21.02,4.62,2.18,270.9,251.12,2018,3,1,10,7,7,0,7,1,2.0,75,72,23,16,1,1,0,1,2,1,2,4,0,3,2,1
20173,0,64.52,29.26,3.5,1.2,292.02,316.12,2018,3,1,10,7,7,0,7,1,1.0,51,72,23,16,1,1,0,1,2,2,2,3,0,3,2,1
20174,1,17.32,25.69,4.6,4.0,97.36,81.51,2018,3,1,10,7,7,0,7,0,2.0,89,71,28,16,1,1,0,2,3,2,1,2,1,1,2,1
20175,1,28.2,28.58,4.17,3.96,60.89,347.5,2018,3,1,10,7,7,0,7,0,1.0,78,71,28,16,1,1,0,2,3,2,1,2,1,1,2,1
20176,0,40.86,30.25,4.79,1.46,319.94,345.37,2018,3,2,20,7,7,0,5,1,1.0,27,72,23,16,1,1,0,1,3,1,2,3,0,3,2,1
20177,1,22.48,19.56,6.27,1.12,130.46,145.73,2018,3,1,10,7,7,0,7,0,1.0,83,73,24,16,1,1,0,2,2,1,2,3,1,1,2,2
20178,0,79.71,29.7,4.38,1.22,287.49,273.76,2018,3,1,10,7,7,0,7,1,2.0,66,72,23,16,1,1,0,1,2,2,2,3,0,3,2,2
20179,1,34.8,30.4,4.95,2.43,72.52,81.07,2018,3,2,10,7,7,0,7,0,1.0,72,74,23,16,1,1,0,2,3,2,2,2,0,1,2,1
20180,0,59.79,23.56,4.16,2.96,275.25,304.97,2018,3,1,10,7,7,0,7,1,1.0,46,72,28,16,1,1,0,1,2,2,2,3,0,3,2,1
20181,0,68.66,26.26,5.72,2.7,60.66,34.0,2018,4,1,10,7,7,0,7,0,2.0,35,72,23,16,1,1,0,1,2,2,2,3,0,3,2,2
20182,0,92.32,32.75,4.89,1.25,45.31,30.39,2018,4,1,10,7,7,0,7,0,2.0,12,72,23,16,1,1,0,1,2,1,2,4,0,3,2,1
20183,0,88.86,30.41,3.63,3.19,117.29,114.44,2018,4,2,15,7,7,0,6,0,1.0,17,72,23,16,1,1,0,1,2,1,2,4,0,3,2,1
20184,1,67.7,32.95,5.6,1.2,305.74,322.97,2018,4,1,10,7,17,1,7,1,1.0,53,73,24,16,1,1,0,2,3,2,1,2,1,1,2,1
20185,0,18.01,21.7,4.75,4.46,99.19,99.06,2018,4,1,10,7,17,0,7,0,1.0,87,72,23,16,1,1,0,1,2,2,2,3,0,3,2,1
20186,0,43.37,25.0,4.43,1.17,78.32,67.83,2018,4,1,10,7,17,0,8,0,2.0,62,72,28,16,1,1,0,1,1,1,2,5,0,3,2,2
20187,0,45.12,24.7,4.74,1.43,80.84,75.81,2018,4,2,8,7,17,0,8,0,1.0,60,72,28,16,1,1,1,1,1,1,2,5,0,3,2,2
20188,0,63.41,29.48,4.42,1.97,97.94,98.27,2018,4,1,10,7,17,0,8,0,2.0,41,72,28,16,1,1,0,1,1,1,2,5,0,3,2,2
20189,0,64.02,32.14,4.6,2.94,80.48,65.11,2018,4,2,10,7,17,0,8,0,2.0,41,72,28,16,1,1,0,1,1,1,2,5,0,3,2,1
20190,0,73.33,30.79,5.27,1.14,74.61,69.09,2018,4,3,2,7,17,0,8,0,1.0,33,72,28,16,1,1,1,1,2,1,3,3,0,3,2,2
20191,1,85.64,30.62,4.12,1.62,265.21,277.33,2018,1,2,7,0,0,0,7,1,2.0,70,71,22,16,1,1,1,1,3,2,1,4,0,2,1,1
20192,1,62.93,27.61,4.03,2.08,257.97,243.57,2018,1,1,10,0,0,0,8,1,2.0,48,71,22,16,1,1,0,1,2,2,1,4,0,2,2,2
20193,1,50.02,24.17,4.7,3.15,285.57,266.16,2018,1,1,10,0,0,0,7,1,1.0,35,71,22,16,1,1,0,1,3,3,0,2,1,2,2,1
20194,1,27.25,25.68,6.24,1.68,246.84,183.65,2018,1,1,10,0,0,0,6,1,1.0,10,71,22,16,1,1,0,1,3,3,1,2,0,2,2,1
20195,1,25.47,22.71,4.92,2.31,293.42,299.04,2018,1,2,11,0,0,0,6,1,1.0,11,71,22,16,1,1,0,1,3,3,1,2,0,2,2,1
20196,1,15.18,24.33,4.99,2.12,281.58,275.29,2018,1,1,2,0,0,0,9,1,2.0,2,71,22,16,1,1,0,1,0,3,1,3,1,3,2,2
20197,0,27.03,26.66,5.02,2.96,65.95,0.03,2018,1,1,10,7,0,1,7,0,1.0,75,73,25,16,1,1,0,1,2,2,0,3,2,2,2,2
20198,0,55.14,29.99,4.47,2.9,92.18,83.55,2018,1,1,10,7,0,1,9,0,2.0,49,73,25,16,1,1,0,1,2,2,1,3,1,2,2,2
20199,1,105.67,29.94,3.34,3.52,289.98,279.81,2018,1,2,10,7,7,0,8,1,2.0,89,71,22,16,1,1,0,1,2,1,1,4,1,2,2,1
20200,0,76.41,22.22,4.11,4.84,281.07,315.95,2018,2,1,10,7,7,0,6,1,1.0,62,73,25,16,1,1,0,1,3,2,1,2,1,2,2,1
20201,0,76.1,23.1,5.31,2.03,225.85,216.84,2018,2,2,8,7,7,0,7,1,1.0,60,73,25,16,1,1,0,1,2,2,1,3,1,2,2,2
20202,1,26.67,23.21,4.73,1.73,88.09,104.17,2018,2,1,10,7,7,0,7,0,2.0,78,71,22,16,1,1,0,1,2,2,1,4,0,2,2,1
20203,1,66.09,23.65,4.55,2.97,109.24,97.3,2018,2,1,10,7,7,0,8,0,1.0,38,71,22,16,1,1,0,1,2,2,1,4,0,2,2,2
20204,1,73.02,25.28,4.25,2.7,106.8,135.05,2018,2,3,4,7,7,0,6,0,1.0,32,71,22,16,1,1,0,1,3,2,1,3,0,2,2,1
20205,0,41.97,23.51,5.35,3.52,278.77,271.73,2018,2,1,10,10,7,1,8,1,1.0,28,73,25,16,1,1,0,1,2,2,0,3,2,2,2,2
20206,1,40.88,23.27,4.78,1.56,122.55,108.48,2018,2,1,10,10,10,0,8,0,1.0,64,71,22,16,1,1,0,1,2,1,1,4,1,2,2,2
20207,1,79.52,24.21,5.18,2.39,126.46,134.04,2018,2,2,7,10,10,0,6,0,1.0,26,71,22,16,1,1,0,1,3,2,1,3,0,2,2,1
20208,1,84.94,23.3,4.63,2.03,75.09,48.37,2018,2,3,1,10,10,0,7,0,1.0,20,71,22,16,1,1,1,1,3,2,1,3,0,2,2,1
20209,1,97.15,24.25,5.33,2.15,88.23,115.37,2018,2,3,1,10,10,0,7,0,1.0,10,71,22,16,1,1,1,1,3,2,1,4,0,2,1,2
20210,1,99.92,27.28,5.19,0.79,82.25,39.73,2018,2,1,5,10,10,0,7,0,1.0,5,71,22,16,1,1,0,1,2,2,1,4,0,2,2,1
20211,0,106.27,22.09,2.73,2.26,275.96,305.36,2018,2,2,10,10,10,0,6,1,1.0,92,73,25,16,1,1,0,1,3,3,0,2,1,2,2,1
20212,0,18.79,30.05,3.0,3.72,53.34,52.18,2018,3,1,10,10,17,0,7,0,1.0,85,73,25,16,1,1,1,1,2,2,0,3,2,2,2,2
20213,1,94.65,23.49,5.38,2.89,239.71,192.87,2018,3,1,10,10,17,1,7,1,2.0,80,71,22,16,1,1,1,2,3,0,1,4,1,1,2,1
20214,0,18.93,27.15,5.44,1.87,54.8,27.44,2018,3,1,10,10,17,0,8,0,1.0,85,73,25,16,1,1,0,1,3,2,1,3,1,2,1,1
20215,0,29.97,27.77,5.81,3.01,107.17,140.89,2018,3,2,10,10,17,0,6,0,1.0,74,73,25,16,1,1,1,1,4,3,0,2,1,2,1,1
20216,1,90.27,25.65,3.46,2.78,291.54,288.76,2018,3,1,10,10,24,1,7,1,2.0,75,71,22,16,1,1,0,2,3,3,0,2,1,1,2,1
20217,1,69.74,22.8,4.1,1.92,283.9,312.73,2018,3,1,10,10,24,1,7,1,1.0,55,71,22,16,1,1,0,2,3,3,0,2,1,1,2,1
20218,1,28.55,23.45,5.36,3.83,342.82,352.72,2018,3,1,10,10,24,1,6,1,1.0,14,71,22,16,1,1,0,2,3,3,1,2,0,1,2,1
20219,0,92.71,27.73,6.1,2.56,330.76,0.25,2018,4,1,10,10,24,0,8,1,2.0,75,73,25,16,1,1,0,1,2,2,1,3,1,2,2,2
20220,1,37.94,25.32,4.19,4.03,133.13,121.27,2018,4,1,10,10,24,1,6,0,1.0,67,71,22,16,1,1,1,2,3,0,1,4,1,1,2,1
20221,1,77.36,30.49,4.22,1.95,98.29,137.13,2018,4,2,10,10,24,1,6,0,1.0,28,71,22,16,1,1,0,2,3,4,0,2,0,1,2,1
20222,1,41.76,25.51,3.07,2.38,97.1,117.26,2018,4,2,2,10,24,1,6,0,2.0,64,70,28,16,1,1,1,2,3,2,1,2,1,1,2,1
20223,1,82.17,21.27,4.86,2.22,260.7,237.81,2018,1,1,10,0,0,0,7,1,1.0,67,71,23,16,1,1,0,0,2,2,2,3,0,3,2,2
20224,1,99.85,25.76,4.08,3.24,271.98,287.97,2018,1,1,10,0,0,0,6,1,2.0,85,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20225,1,83.14,24.71,4.46,3.59,282.47,303.89,2018,1,2,10,0,0,0,6,1,1.0,67,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20226,1,89.19,21.08,5.16,2.44,257.59,234.73,2018,1,2,10,0,0,0,6,1,2.0,74,71,23,16,1,1,1,0,3,2,1,2,1,3,2,1
20227,1,61.15,24.68,4.25,1.75,282.0,286.94,2018,1,2,4,0,0,0,7,1,2.0,46,71,23,16,1,1,1,0,3,2,1,2,1,3,2,1
20228,1,96.89,22.24,4.86,2.94,89.9,106.01,2018,2,1,9,0,0,0,6,0,2.0,9,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20229,1,99.91,25.48,4.32,1.56,71.2,49.03,2018,2,2,5,0,0,0,7,0,2.0,5,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20230,1,98.19,22.47,3.0,3.42,75.44,27.37,2018,2,1,7,7,0,0,6,0,1.0,7,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20231,1,34.11,32.0,4.83,1.46,66.79,42.2,2018,2,2,1,13,0,0,6,0,1.0,71,71,23,16,1,1,1,0,3,2,2,2,0,3,2,1
20232,1,48.51,23.98,3.73,3.49,81.18,61.65,2018,2,1,10,13,0,0,6,0,1.0,56,71,23,16,1,1,1,0,3,2,2,2,0,3,2,1
20233,1,75.98,31.89,4.4,1.58,70.01,42.28,2018,2,2,3,13,0,0,6,0,2.0,29,69,25,16,1,1,1,0,3,2,2,2,0,3,2,1
20234,1,87.04,21.74,4.7,1.7,101.51,126.22,2018,2,2,4,13,0,0,6,0,1.0,18,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20235,1,22.48,29.43,3.83,2.38,110.64,109.76,2018,3,2,5,16,0,0,6,0,2.0,82,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20236,1,52.93,26.02,3.19,2.73,56.45,29.8,2018,3,2,3,16,0,0,6,0,2.0,53,71,23,16,1,1,1,0,3,2,2,2,0,3,2,1
20237,1,82.67,22.94,2.84,2.05,66.71,34.39,2018,3,1,10,16,0,0,6,0,1.0,23,71,23,16,1,1,0,0,3,2,2,2,0,3,2,1
20238,1,90.32,26.98,3.99,1.76,279.34,293.26,2018,4,1,10,23,3,0,7,1,1.0,75,71,23,16,1,1,0,0,2,2,2,3,0,3,2,2
20239,1,87.42,24.51,3.91,2.89,284.37,290.8,2018,4,1,10,26,10,0,8,1,1.0,72,71,23,16,1,1,0,0,2,2,2,3,0,3,2,2
20240,1,81.74,32.88,4.7,1.54,281.52,342.15,2018,4,2,3,26,10,0,8,1,1.0,65,71,23,16,1,1,0,0,2,2,2,3,0,3,2,2
20241,1,99.37,21.52,4.62,2.35,263.56,238.1,2018,4,1,10,26,18,0,7,1,2.0,84,71,23,16,1,1,0,0,2,2,2,3,0,3,2,1
20242,1,90.45,21.56,4.89,2.71,239.04,218.94,2018,4,1,10,26,18,0,7,1,1.0,75,71,23,16,1,1,0,0,2,2,2,3,0,3,2,2
20243,1,90.72,25.21,4.56,3.13,260.05,242.27,2018,1,1,10,0,3,1,7,1,1.0,75,72,23,16,2,2,1,1,3,0,2,5,0,2,1,2
20244,1,44.39,29.32,4.43,3.81,232.96,262.34,2018,1,1,5,0,3,1,7,1,1.0,30,72,23,16,2,2,1,1,3,1,2,4,0,2,1,1
20245,0,35.52,30.54,4.11,3.15,84.6,70.52,2018,1,2,4,7,3,1,7,0,2.0,69,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20246,0,50.13,31.94,4.88,2.13,42.85,38.9,2018,1,1,10,7,3,1,7,0,1.0,54,71,24,16,2,2,0,1,2,2,2,3,0,1,2,2
20247,0,66.09,29.61,4.66,2.67,22.87,1.64,2018,1,1,10,7,3,1,5,0,1.0,39,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20248,0,34.78,31.11,2.22,3.98,92.58,110.54,2018,1,1,10,14,3,1,6,0,2.0,71,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20249,0,36.98,30.83,5.05,4.78,75.15,56.63,2018,1,2,6,14,3,1,6,0,1.0,67,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20250,0,81.17,28.43,2.82,4.08,296.27,313.36,2018,2,2,17,14,3,1,4,1,1.0,67,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20251,0,60.16,21.97,3.86,2.48,254.57,234.32,2018,2,1,10,14,3,1,8,1,1.0,45,71,24,16,2,2,0,1,2,2,2,3,0,1,2,2
20252,0,41.0,23.69,4.81,1.8,340.11,352.52,2018,2,2,10,14,3,1,6,1,2.0,27,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20253,1,28.65,23.27,3.59,3.59,46.61,101.86,2018,2,1,10,14,6,0,7,0,1.0,75,72,23,16,2,2,0,1,2,0,2,5,0,2,2,2
20254,0,93.89,29.05,3.28,2.32,298.65,333.26,2018,2,1,10,14,6,1,7,1,1.0,80,71,24,16,2,2,0,1,3,2,2,2,0,1,2,1
20255,0,89.3,27.88,4.19,3.7,251.17,245.72,2018,2,2,4,14,6,1,8,1,2.0,74,71,24,16,2,2,0,1,2,2,2,3,0,1,2,2
20256,1,34.72,29.53,3.5,2.61,63.58,76.67,2018,2,1,10,14,6,0,6,0,2.0,70,72,23,16,2,2,0,1,3,0,2,4,0,2,2,1
20257,1,45.0,31.85,5.15,2.0,347.0,42.78,2018,2,1,10,14,6,0,6,0,1.0,59,72,23,16,2,2,0,1,3,0,2,4,0,2,2,1
20258,1,49.32,31.43,4.62,2.52,77.09,61.9,2018,2,2,6,14,6,0,6,0,1.0,55,72,23,16,2,2,0,1,3,0,2,4,0,2,2,1
20259,0,101.97,26.93,5.04,2.97,266.55,183.49,2018,2,1,10,14,6,1,6,1,1.0,85,66,28,16,2,2,0,1,3,2,2,2,0,2,2,1
20260,0,15.97,30.62,4.04,3.72,234.76,217.42,2018,2,2,2,17,6,1,7,1,1.0,2,66,28,16,2,2,1,1,3,2,2,2,0,2,2,1
20261,1,29.6,28.14,4.89,2.09,20.89,58.42,2018,2,1,10,17,13,0,6,0,1.0,75,72,23,16,2,2,1,1,4,0,2,3,0,2,2,1
20262,1,91.25,22.7,5.04,2.98,262.01,247.59,2018,3,2,4,17,13,0,6,1,1.0,76,72,23,16,2,2,0,1,4,0,2,4,0,2,1,1
20263,0,57.97,28.96,4.58,3.17,92.37,91.59,2018,3,1,10,17,13,1,8,0,2.0,47,71,24,16,2,2,0,1,2,2,2,3,0,1,2,2
20264,1,73.71,30.91,4.51,2.72,315.96,311.69,2018,3,1,10,17,13,0,7,1,2.0,58,72,23,16,2,2,0,1,3,1,2,4,0,2,1,2
20265,1,54.02,31.27,4.41,2.13,263.61,290.22,2018,3,1,10,17,13,0,6,1,1.0,39,75,26,16,2,2,0,1,4,2,2,2,0,2,1,1
20266,1,31.52,27.75,4.41,2.27,297.22,236.13,2018,3,1,10,17,13,0,6,1,1.0,16,72,23,16,2,2,0,1,4,1,1,4,0,2,1,1
20267,1,16.77,29.37,4.19,1.29,263.52,211.04,2018,3,1,3,17,13,0,6,1,2.0,3,72,23,16,2,2,0,1,4,0,2,4,0,2,1,1
20268,0,29.8,27.95,4.33,2.5,142.23,125.38,2018,3,1,10,20,13,1,6,0,1.0,75,71,24,16,2,2,0,1,2,2,2,3,0,1,2,2
20269,0,30.57,23.13,4.1,4.61,72.27,28.55,2018,3,1,10,27,13,1,7,0,1.0,75,71,24,16,2,2,0,1,3,2,2,2,0,2,2,1
