,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
486,3,3.56,0,5,71,1.0,4.45,1,71,2017,1,2,1,21,0,0,1,1,3,3,2,3,28.91,3,0,1,4,5
19385,1,2.42,1,2,71,1.0,4.24,1,2,2018,1,3,1,26,0,1,0,1,3,2,1,14,23.64,2,1,1,3,5
27186,3,1.98,1,3,75,1.0,6.39,2,15,2019,1,1,1,25,1,1,0,1,3,1,2,20,33.5,2,2,1,4,7
24860,2,2.67,1,3,71,1.0,5.2,1,30,2019,1,2,1,26,0,0,1,2,3,3,0,0,32.37,2,1,1,1,6
5763,3,3.35,0,8,69,2.0,4.01,1,40,2017,2,2,1,27,0,0,1,1,2,2,1,3,27.4,2,2,1,3,7
27804,1,1.91,0,1,70,1.0,4.03,1,21,2019,1,3,1,27,1,0,0,1,3,3,2,10,30.12,3,1,1,3,7
24803,3,3.22,1,1,70,1.0,5.01,2,1,2019,2,2,2,24,0,0,1,1,0,3,2,31,21.44,2,3,1,4,11
7193,3,1.78,0,1,71,1.0,2.96,3,54,2017,2,2,1,25,1,0,1,2,2,1,1,14,28.84,4,3,1,1,8
10288,4,3.69,1,10,72,1.0,5.1,1,58,2017,1,2,1,24,0,0,1,1,3,0,2,0,24.54,1,2,1,1,6
2740,4,4.23,1,1,71,1.0,4.78,1,30,2017,1,2,1,24,0,0,1,0,2,2,2,0,26.71,3,1,1,2,8
1780,3,4.2,1,1,72,1.0,4.16,2,37,2017,1,2,1,30,1,0,1,1,3,1,2,21,29.79,2,2,1,4,6
23763,3,1.68,1,10,68,1.0,2.57,2,53,2019,1,1,1,25,0,1,0,1,3,2,2,0,23.17,1,1,1,1,7
5534,2,1.35,0,3,73,1.0,3.48,1,19,2017,1,2,1,32,0,1,1,1,3,3,2,10,23.9,2,0,1,3,7
14378,4,1.62,0,10,72,1.0,2.62,1,75,2018,2,2,1,22,1,1,0,1,3,0,3,30,31.07,1,1,1,3,7
12812,2,2.91,1,3,71,1.0,4.77,0,42,2018,2,2,1,24,0,0,0,1,3,3,3,17,24.75,2,1,1,3,7
14712,5,2.45,0,1,72,1.0,5.37,2,1,2018,1,1,3,22,0,0,0,2,0,1,2,3,23.41,1,4,1,2,11
18958,2,2.77,0,10,73,1.0,4.95,1,25,2018,1,2,1,23,1,0,1,1,3,3,2,7,31.0,1,1,1,1,6
4136,2,1.82,0,1,72,1.0,3.3,2,54,2017,2,2,3,29,0,0,1,1,2,3,2,0,28.12,3,2,1,1,7
670,4,0.93,1,4,70,1.0,5.9,3,4,2017,1,2,1,26,0,0,1,1,2,1,2,0,21.12,1,2,1,1,7
6795,2,3.46,0,2,70,1.0,4.24,1,11,2017,2,1,1,23,1,0,0,1,4,3,2,9,29.1,2,1,1,3,7
26576,4,3.38,0,2,72,1.0,3.57,1,27,2019,1,2,1,23,0,1,1,1,3,0,3,0,25.07,2,1,1,1,6
4284,4,2.65,1,2,69,1.0,3.08,1,47,2017,2,2,2,25,0,0,1,0,2,1,2,6,23.21,2,2,1,2,8
27046,5,2.71,0,1,71,1.0,5.45,3,3,2019,3,2,1,23,1,1,0,1,2,0,2,24,22.17,2,1,1,4,8
27542,2,2.37,0,6,72,1.0,4.69,1,71,2019,2,2,3,24,0,0,1,1,3,2,1,7,28.34,2,2,1,2,6
13669,4,2.66,1,10,71,1.0,4.55,1,71,2018,2,2,2,21,0,1,0,2,3,0,1,0,31.67,2,1,1,1,7
8833,2,2.51,1,1,71,1.0,3.19,1,16,2017,2,2,1,25,1,0,0,2,3,2,1,0,30.58,3,2,1,1,6
23668,4,3.72,0,4,71,1.0,4.27,0,85,2019,1,2,3,25,0,0,1,1,3,1,3,3,28.48,2,1,1,3,5
7621,2,2.67,0,1,75,1.0,3.04,1,34,2017,2,3,3,27,1,1,0,0,2,2,3,3,30.33,3,1,1,2,7
6485,4,2.71,1,1,70,1.0,2.72,1,41,2017,2,3,4,26,0,0,1,1,2,0,2,0,31.28,3,2,1,1,7
9749,2,2.07,1,1,70,1.0,3.67,1,56,2017,1,2,1,30,1,0,1,1,3,2,1,15,23.53,2,2,1,4,6
11082,2,2.62,1,2,70,1.0,3.39,1,2,2018,1,3,1,24,0,0,0,2,2,2,1,40,29.22,1,2,1,4,7
15938,2,2.25,0,15,66,1.0,1.52,1,80,2018,1,2,1,28,1,1,0,1,3,2,1,7,22.32,3,1,1,1,4
16918,2,2.65,0,2,69,2.0,4.83,1,8,2018,2,2,1,23,0,1,0,1,3,2,1,0,24.93,2,1,1,1,7
27032,3,3.44,1,10,69,1.0,4.31,2,53,2019,3,2,1,24,0,1,0,1,2,2,2,14,29.43,1,1,1,3,8
1122,4,3.27,0,10,72,1.0,3.09,3,65,2017,1,1,1,24,0,0,0,1,2,2,2,0,22.89,1,2,1,1,8
26845,4,4.86,0,5,72,2.0,3.77,1,47,2019,2,2,1,24,1,0,1,1,3,0,2,9,27.0,2,2,1,2,7
6284,3,3.08,1,10,70,2.0,4.02,1,61,2017,1,2,1,30,0,0,1,1,3,1,2,17,23.74,1,2,1,3,6
14150,4,4.03,1,7,73,1.0,4.02,3,72,2018,2,1,4,25,0,0,0,1,3,2,2,24,28.29,2,1,1,3,7
11697,3,2.02,1,10,69,1.0,4.49,3,38,2018,2,1,3,23,0,2,1,1,3,2,2,17,26.41,1,0,1,3,8
3841,4,3.7,0,10,71,2.0,5.16,2,75,2017,1,2,1,25,0,1,1,1,2,2,3,3,26.68,1,0,1,3,8
19807,2,4.43,0,2,75,1.0,4.11,1,52,2018,2,2,1,24,0,0,1,1,3,2,2,0,22.29,2,2,1,1,7
25015,3,3.08,0,3,70,2.0,4.69,2,35,2019,1,1,1,21,0,1,1,1,3,2,2,0,27.63,2,1,1,2,7
10751,3,3.63,0,10,69,1.0,4.33,1,45,2017,1,2,1,24,1,0,0,0,3,3,2,28,30.3,1,0,1,4,6
25374,3,2.12,0,10,69,1.0,4.33,0,69,2019,2,3,1,23,0,0,1,1,3,0,2,0,23.79,1,2,1,1,5
10465,3,3.18,1,10,69,1.0,3.78,2,83,2017,2,2,3,34,1,0,1,1,2,2,2,7,28.42,1,2,1,3,8
23472,3,2.81,0,10,71,1.0,5.99,1,59,2019,2,2,4,23,0,0,0,1,3,1,1,0,32.58,1,2,1,1,6
877,2,2.79,0,3,70,1.0,3.69,0,54,2017,2,2,2,25,0,0,0,1,3,2,2,13,30.81,2,2,1,3,7
4382,1,3.63,0,10,72,2.0,3.34,1,68,2017,1,4,1,22,0,0,0,1,2,4,2,3,30.71,1,0,1,2,6
5429,2,2.41,1,2,72,1.0,2.96,1,67,2017,1,2,1,24,0,1,1,1,3,3,2,24,23.46,2,0,1,2,6
27373,2,4.68,0,4,71,1.0,4.61,1,74,2019,1,2,1,25,0,0,1,1,3,3,3,10,29.97,2,1,1,4,7
8833,2,2.51,1,1,71,1.0,3.19,1,16,2017,2,2,1,25,1,0,0,2,3,2,1,0,30.58,3,2,1,1,6
13940,2,2.79,1,10,70,1.0,5.39,2,57,2018,1,3,1,29,1,0,1,2,2,2,1,6,28.29,1,2,1,3,7
24695,3,2.69,1,1,71,2.0,5.52,1,64,2019,1,2,1,27,0,0,0,1,3,2,2,10,27.67,2,1,1,1,7
6183,2,2.61,0,1,71,2.0,3.81,1,34,2017,1,2,1,25,1,1,0,1,3,3,3,10,27.48,3,0,1,2,7
2992,2,2.57,1,3,73,1.0,2.11,1,54,2017,1,2,1,25,1,1,0,1,3,2,3,6,20.88,2,1,1,3,6
12561,5,4.09,0,1,71,2.0,4.51,2,1,2018,1,1,1,32,0,0,0,1,0,1,4,7,24.94,3,3,1,3,9
17901,3,2.87,1,4,71,1.0,4.1,2,74,2018,1,2,1,24,0,1,1,1,2,1,1,27,26.54,2,2,1,4,8
22324,2,1.78,1,3,68,2.0,6.08,1,68,2019,1,2,1,28,1,0,1,1,3,2,2,7,25.75,2,2,1,2,7
14973,2,4.12,1,4,70,1.0,4.12,1,45,2018,1,2,1,26,0,0,1,0,3,3,1,45,21.79,3,1,1,4,6
13178,3,3.41,1,10,70,1.0,3.34,1,22,2018,2,2,1,26,0,0,0,1,3,1,2,10,24.91,1,2,1,2,6
21605,4,3.7,1,10,71,1.0,4.22,2,22,2019,1,2,1,22,1,1,1,1,3,1,2,7,23.2,1,0,1,3,7
6744,3,3.17,1,10,71,1.0,4.3,1,75,2017,1,2,1,31,1,0,1,1,3,1,2,0,27.43,2,2,1,2,6
14094,3,2.41,1,1,72,1.0,3.7,2,69,2018,2,1,1,21,1,0,0,0,3,2,3,3,28.25,2,2,1,2,7
24398,2,2.56,0,1,69,2.0,4.47,1,1,2019,2,2,2,24,0,0,0,0,3,2,3,3,22.19,2,2,1,3,8
2849,4,2.36,1,1,71,1.0,3.1,3,68,2017,1,3,1,25,0,1,1,1,1,1,1,10,29.06,2,1,1,2,8
24596,2,3.59,1,9,70,1.0,5.32,2,56,2019,1,3,1,21,0,0,1,2,1,2,1,20,23.83,2,3,1,4,8
4064,4,3.04,1,5,71,0.0,3.61,1,94,2017,1,1,1,24,1,1,0,0,3,0,2,3,27.36,1,2,1,3,7
1180,2,2.89,1,7,71,1.0,3.6,2,78,2017,2,2,1,23,0,1,1,1,2,3,3,6,27.42,2,1,1,2,8
4165,4,2.89,0,8,73,1.0,3.5,1,58,2017,2,2,3,24,0,0,1,1,3,0,2,0,28.37,2,2,1,3,6
2820,2,3.14,1,10,72,1.0,4.14,2,22,2017,2,3,3,21,0,1,0,1,1,4,2,9,25.89,1,0,1,3,8
16441,3,2.56,0,2,73,1.0,4.92,3,37,2018,2,2,1,24,0,0,0,2,2,2,1,7,22.09,2,2,1,4,6
17380,4,3.14,1,6,72,2.0,4.56,1,90,2018,1,2,4,23,0,0,0,1,2,1,2,0,29.68,2,2,1,1,7
1057,3,3.23,1,6,71,1.0,5.01,1,59,2017,1,3,1,31,0,0,1,1,2,3,2,28,32.75,2,0,1,4,6
13163,3,2.53,1,1,71,1.0,5.83,2,57,2018,2,2,1,23,0,0,1,1,2,2,2,0,24.04,2,2,1,1,8
15316,2,2.67,0,3,74,1.0,4.09,1,70,2018,1,2,1,22,1,1,0,1,3,2,3,3,27.52,3,1,1,2,6
13271,3,4.13,0,1,69,1.0,3.67,1,1,2018,1,3,3,25,0,0,1,1,2,1,3,10,27.06,2,2,1,3,8
28241,3,1.92,0,2,68,2.0,4.61,1,72,2019,2,2,1,26,1,1,0,1,3,1,2,34,27.47,2,1,1,4,6
18383,2,3.25,1,10,73,1.0,5.46,2,38,2018,1,3,1,24,1,0,1,2,2,2,1,14,26.63,1,2,1,4,7
14157,5,2.84,1,1,69,1.0,4.49,3,20,2018,2,1,4,23,0,0,1,1,3,0,2,24,21.77,3,2,1,4,7
1520,4,3.71,1,1,66,1.0,4.81,4,66,2017,1,2,1,22,0,0,1,0,2,2,2,17,21.83,2,1,1,4,7
12821,2,3.1,0,10,72,1.0,3.95,1,57,2018,2,2,1,23,1,1,0,1,3,2,2,24,24.14,1,1,1,4,7
22874,3,1.17,1,4,71,1.0,5.83,1,10,2019,2,2,2,21,0,0,0,1,2,2,2,21,26.78,2,2,1,3,7
19809,2,0.91,0,4,75,1.0,3.88,1,36,2018,2,2,1,24,0,0,1,1,3,2,2,0,27.58,2,2,1,1,6
24258,3,3.24,1,1,68,1.0,4.74,1,52,2019,1,2,1,29,1,0,0,1,3,2,2,0,25.38,2,1,1,2,6
10905,4,2.73,1,1,68,2.0,3.42,1,10,2017,1,2,1,26,0,0,0,1,3,0,2,20,30.98,3,2,1,3,7
26991,2,3.33,1,5,71,1.0,3.26,0,12,2019,1,2,1,24,1,0,0,0,3,2,3,6,30.66,2,2,1,2,7
21965,3,3.53,0,10,71,2.0,3.03,2,39,2019,1,2,1,22,1,1,1,1,2,1,2,12,27.05,1,2,1,3,8
18417,4,2.16,1,8,72,2.0,4.73,1,58,2018,2,2,1,21,0,1,1,1,3,0,2,17,30.11,2,1,1,3,6
24019,2,2.81,1,4,72,1.0,4.11,1,12,2019,2,2,4,29,1,0,0,1,3,2,1,16,28.15,2,2,1,3,7
27901,2,2.96,0,1,71,2.0,2.84,2,26,2019,1,2,1,24,0,1,1,1,3,2,1,9,24.23,2,1,1,3,6
11632,2,3.2,1,12,69,1.0,3.95,1,34,2018,1,3,1,29,0,0,1,1,3,1,2,10,28.57,2,2,1,2,6
14907,3,1.43,1,10,72,2.0,4.89,2,20,2018,2,3,3,22,0,0,0,1,2,1,3,31,32.05,1,2,1,4,7
2005,3,2.91,0,6,66,1.0,3.04,2,60,2017,3,4,1,22,1,1,0,0,2,0,3,35,21.3,2,1,1,4,8
3313,4,2.82,0,6,72,1.0,4.78,2,71,2017,2,2,3,24,1,1,0,1,2,1,1,17,33.68,2,1,1,2,8
24323,2,2.1,1,9,70,1.0,1.28,0,59,2019,1,2,1,25,1,0,0,0,4,2,2,7,21.5,2,1,1,4,6
18123,5,2.87,0,1,73,2.0,3.17,3,54,2018,2,2,4,23,1,1,0,1,2,0,2,10,28.16,3,1,1,2,8
13337,3,2.01,0,10,71,2.0,6.61,1,56,2018,1,2,1,23,0,2,1,2,2,1,1,0,25.67,1,1,1,1,7
17711,3,2.72,0,6,71,2.0,4.21,2,55,2018,2,2,1,22,0,0,1,0,2,3,3,0,24.59,2,1,1,2,7
18331,1,2.75,1,3,73,1.0,3.64,1,15,2018,1,3,1,25,0,0,1,1,3,1,2,0,28.71,3,3,1,2,6
2690,2,2.27,0,10,68,2.0,5.19,1,43,2017,1,2,1,27,0,0,1,1,3,2,2,7,33.61,1,2,1,3,6
16584,3,3.13,1,10,71,1.0,4.79,1,45,2018,1,3,1,23,0,0,1,1,2,1,1,10,26.12,1,2,1,2,7
1883,3,2.04,0,1,71,1.0,3.75,2,71,2017,1,2,1,22,0,1,0,0,2,2,2,10,23.26,3,1,1,4,8
27186,3,1.98,1,3,75,1.0,6.39,2,15,2019,1,1,1,25,1,1,0,1,3,1,2,20,33.5,2,2,1,4,7
23006,4,2.19,0,2,71,2.0,3.26,2,76,2019,1,3,3,23,0,0,1,1,1,1,2,20,30.55,2,2,1,3,9
11547,3,3.23,0,3,72,1.0,4.63,1,79,2018,3,2,1,23,0,1,1,0,4,1,3,0,23.0,2,0,1,1,6
12724,2,2.82,1,1,73,2.0,4.68,1,81,2018,1,2,1,24,0,1,0,2,3,2,1,35,27.84,2,1,1,4,6
9117,3,1.67,0,1,73,1.0,2.96,3,1,2017,2,1,1,23,1,0,1,2,1,2,1,24,31.51,2,4,1,4,10
12713,4,1.77,0,10,70,1.0,5.42,2,60,2018,1,2,1,23,1,0,0,1,2,1,2,28,21.0,1,2,1,3,8
4943,3,3.53,0,10,70,2.0,4.39,2,15,2017,1,2,1,27,0,0,1,1,2,2,2,0,29.39,2,2,1,1,7
27755,2,2.2,1,10,70,1.0,5.91,2,75,2019,1,2,1,21,0,0,0,1,2,2,2,0,23.02,1,3,1,1,7
19054,2,2.64,1,8,66,1.0,4.19,1,49,2018,1,2,1,28,0,0,1,1,3,2,1,7,23.69,2,2,1,2,6
19761,2,4.04,1,9,70,1.0,4.94,1,42,2018,2,3,2,23,0,1,1,0,2,2,2,0,29.13,2,1,1,1,6
12945,3,1.73,1,10,69,1.0,6.09,1,31,2018,2,2,3,23,1,0,0,1,2,3,2,7,33.87,2,1,1,2,7
28419,6,2.4,1,10,70,2.0,4.96,1,15,2019,1,2,1,27,0,0,0,2,2,0,1,30,25.45,1,1,1,4,8
24737,2,1.88,0,5,73,1.0,4.4,2,88,2019,1,1,1,34,0,0,1,1,4,2,1,0,22.34,2,2,1,2,6
17413,4,1.97,1,2,72,1.0,5.41,2,2,2018,1,3,4,23,0,1,0,1,1,2,2,9,24.01,2,0,1,3,8
20807,3,2.81,0,8,69,1.0,5.39,3,73,2018,1,2,1,29,1,1,1,1,2,2,1,14,21.49,2,1,1,1,8
27675,4,2.46,0,2,73,2.0,3.74,1,67,2019,1,2,1,27,0,0,0,1,3,2,2,0,30.78,2,0,1,1,6
13673,6,4.36,1,1,72,1.0,4.01,2,1,2018,2,3,2,31,0,1,0,2,0,0,2,0,29.26,1,1,1,1,10
10780,2,3.51,1,1,71,1.0,5.12,1,65,2017,1,2,1,23,1,0,0,1,3,1,2,13,33.21,2,3,1,2,7
19528,4,3.3,0,7,71,2.0,4.28,2,20,2018,1,2,1,24,0,0,0,1,3,1,1,0,26.11,2,1,1,2,7
3527,3,2.56,1,1,69,1.0,4.22,2,6,2017,2,2,2,27,0,0,1,1,2,1,2,24,24.38,2,3,1,2,8
18896,2,2.12,1,10,69,2.0,5.3,1,50,2018,3,2,1,24,0,1,0,1,3,2,2,27,30.23,1,1,1,3,7
7146,2,2.41,0,9,75,1.0,2.11,2,27,2017,2,2,4,23,0,0,1,1,1,2,2,16,24.07,2,4,1,4,8
26771,7,2.48,1,1,73,1.0,5.5,1,1,2019,1,2,1,26,0,1,1,1,0,0,3,12,24.85,1,1,1,3,10
16476,3,4.81,0,10,73,1.0,5.45,1,67,2018,1,1,1,25,1,0,0,1,4,1,2,21,24.57,1,2,1,3,6
27709,4,1.22,0,1,73,1.0,5.16,3,51,2019,1,2,1,27,0,0,1,1,2,2,2,3,27.25,4,1,1,3,8
17388,4,3.42,1,3,72,1.0,5.33,2,39,2018,1,2,4,23,0,1,0,1,2,1,2,0,23.51,3,1,1,1,7
25394,4,3.62,0,11,69,1.0,4.32,0,74,2019,2,3,1,23,0,0,0,1,3,0,2,14,23.63,3,1,1,3,5
15841,3,2.64,1,10,71,1.0,6.35,1,92,2018,1,2,1,23,0,0,0,2,2,1,1,31,26.12,1,3,1,3,7
22563,3,2.31,0,10,71,1.0,5.72,2,19,2019,2,2,1,23,0,1,1,0,3,2,3,0,20.47,1,0,1,2,6
21641,3,4.26,0,10,72,1.0,3.53,2,39,2019,1,2,1,23,1,1,1,1,2,2,3,17,29.52,1,1,1,3,7
17763,2,1.19,0,4,69,1.0,5.69,1,34,2018,2,2,3,35,0,0,1,2,3,2,1,14,23.04,2,2,1,4,6
18222,4,1.86,1,6,72,1.0,4.73,1,65,2018,2,2,2,32,1,0,1,2,2,0,2,13,28.84,2,3,1,4,7
6276,4,4.1,1,10,70,1.0,5.14,2,70,2017,1,2,1,30,0,0,0,1,2,1,2,3,33.02,1,2,1,2,8
13033,4,2.21,1,1,72,1.0,4.23,3,3,2018,2,1,2,23,0,0,1,1,3,1,2,13,29.83,4,2,1,3,8
4698,4,2.09,1,3,71,1.0,3.13,1,34,2017,2,2,1,29,0,0,0,1,2,0,2,17,21.96,2,3,1,3,8
14475,3,1.76,0,10,73,2.0,4.27,1,71,2018,1,2,1,24,0,1,1,2,3,2,1,0,28.17,1,0,1,1,6
14855,3,2.26,0,1,70,1.0,4.46,1,50,2018,1,2,1,26,0,1,1,1,3,0,2,31,23.5,3,2,1,4,7
11666,3,2.52,0,1,72,2.0,4.19,3,1,2018,2,2,1,27,1,0,1,1,0,3,3,21,24.68,1,3,1,2,10
16106,4,2.95,0,1,73,1.0,5.04,1,66,2018,1,2,1,25,0,1,1,1,3,1,2,7,24.11,2,0,1,3,7
3057,4,1.75,1,1,68,2.0,5.36,2,66,2017,1,2,1,23,1,1,1,1,2,1,2,0,19.61,2,1,1,1,7
6117,3,3.02,1,3,68,2.0,3.02,2,55,2017,1,2,1,27,0,0,1,2,2,2,1,33,25.0,3,2,1,4,8
27426,3,1.58,1,8,71,2.0,4.99,3,49,2019,1,2,1,23,0,1,0,0,2,1,3,21,26.75,2,2,1,4,7
2072,2,2.64,1,1,68,1.0,4.0,1,66,2017,2,2,3,25,1,0,0,1,3,2,2,3,28.0,2,2,1,2,6
21793,2,3.0,1,5,71,1.0,3.92,1,57,2019,1,1,1,25,1,0,0,1,4,4,2,7,27.77,2,0,1,3,7
2746,4,3.52,1,1,71,2.0,5.74,2,23,2017,1,2,1,24,1,1,0,0,2,1,2,0,27.9,2,1,1,3,8
20233,2,1.58,1,3,69,2.0,4.4,1,29,2018,1,2,1,25,0,0,0,0,3,2,3,13,31.89,2,2,1,2,6
12570,2,3.45,0,10,69,1.0,3.68,1,39,2018,1,2,1,29,1,0,1,1,3,2,2,21,22.76,1,2,1,4,6
5767,3,2.08,0,3,69,1.0,3.34,1,3,2017,2,2,1,27,0,0,1,1,2,2,1,3,23.6,1,2,1,3,8
2358,4,2.09,0,1,72,1.0,4.44,1,66,2017,2,2,1,22,0,1,0,1,2,2,2,7,25.53,2,0,1,1,8
6693,3,3.56,1,10,70,1.0,4.29,2,21,2017,1,2,1,22,0,0,0,1,2,2,3,47,22.23,1,2,1,4,8
5890,3,2.26,0,10,73,2.0,3.0,2,57,2017,2,2,3,25,1,0,0,1,2,1,2,7,25.06,1,3,1,2,7
17,2,2.51,1,1,71,1.0,4.25,2,11,2017,2,2,1,26,0,0,0,1,2,2,2,10,31.28,2,3,1,2,8
26492,2,2.55,1,4,71,1.0,5.82,2,91,2019,1,2,1,27,1,1,1,1,3,2,1,10,27.14,2,1,1,3,7
15820,3,4.06,1,10,70,2.0,5.11,1,46,2018,1,2,1,26,1,0,1,2,2,0,1,0,21.61,1,4,1,1,7
3959,2,4.25,1,1,71,2.0,5.56,1,69,2017,2,2,1,29,1,0,1,1,3,2,1,3,25.81,3,2,1,2,7
6581,1,3.12,0,1,71,1.0,3.73,1,1,2017,2,2,2,22,0,0,1,1,3,2,2,10,27.91,2,3,1,2,8
2849,4,2.36,1,1,71,1.0,3.1,3,68,2017,1,3,1,25,0,1,1,1,1,1,1,10,29.06,2,1,1,2,8
12592,2,3.8,0,4,72,1.0,3.45,1,60,2018,2,2,2,30,0,0,0,0,3,2,3,0,25.09,2,2,1,3,6
16511,2,3.07,1,1,69,1.0,3.29,1,66,2018,3,3,1,23,0,0,1,1,2,2,1,14,24.28,3,2,1,2,7
8474,3,3.47,1,1,70,2.0,4.91,0,78,2017,2,2,4,26,0,1,0,2,2,2,3,3,22.64,2,1,1,1,7
8649,4,3.0,0,2,75,1.0,3.44,3,6,2017,1,3,3,23,0,0,1,1,1,0,2,0,28.74,2,3,1,2,9
11847,3,1.82,1,10,71,2.0,5.37,2,50,2018,2,2,1,25,1,0,1,1,2,2,2,6,27.04,2,2,1,4,8
12479,4,3.79,1,1,73,1.0,3.39,1,36,2018,1,2,1,24,1,0,1,1,3,1,2,3,26.9,3,1,1,4,7
18128,4,2.35,1,2,69,1.0,5.1,1,65,2018,2,2,4,23,0,0,1,1,3,1,2,10,21.3,2,1,1,2,7
7237,3,1.6,1,10,70,1.0,3.23,1,84,2017,2,2,1,29,0,0,0,1,2,2,2,3,31.66,1,2,1,1,8
24219,5,3.71,0,1,73,1.0,3.27,2,66,2019,1,1,1,24,0,1,0,2,2,1,1,7,23.25,3,1,1,1,8
27960,3,2.94,1,1,72,1.0,4.16,2,78,2019,2,2,3,29,0,0,1,1,2,2,1,20,23.58,2,2,1,4,8
12515,2,0.9,0,3,70,1.0,4.87,1,3,2018,1,2,1,29,1,1,1,2,2,2,1,35,26.11,1,2,1,3,9
28000,3,1.85,0,4,71,1.0,3.9,1,49,2019,2,2,3,25,0,0,0,1,2,1,3,16,25.69,2,3,1,4,8
7088,3,3.82,0,10,69,1.0,4.01,2,33,2017,2,2,1,24,1,0,0,0,2,2,2,7,23.56,1,2,1,1,7
16576,2,3.2,0,4,73,1.0,4.2,2,54,2018,1,2,1,26,1,1,1,1,2,3,2,7,24.36,2,1,1,1,8
5658,2,2.25,0,3,71,1.0,2.75,1,3,2017,1,2,1,31,0,0,1,1,3,2,2,16,22.55,1,2,1,4,8
1842,2,3.06,1,1,72,1.0,4.39,1,13,2017,3,1,1,24,1,0,1,1,4,3,3,17,23.54,3,1,1,4,6
16639,4,3.04,0,5,71,2.0,3.46,1,49,2018,2,2,1,30,0,0,0,1,3,1,2,0,25.4,2,1,1,2,7
16426,2,1.6,0,2,70,1.0,6.64,1,4,2018,2,2,1,23,0,0,1,1,3,2,1,7,22.58,2,2,1,2,7
9645,3,3.63,1,10,70,2.0,4.38,1,75,2017,1,2,1,23,0,0,1,2,3,1,1,10,24.43,2,2,1,2,6
12038,2,4.33,1,1,73,1.0,4.03,1,1,2018,1,3,1,24,0,0,0,2,3,1,1,11,22.96,4,2,1,2,8
22801,3,4.47,0,4,69,1.0,4.38,2,31,2019,1,1,1,29,0,1,1,2,3,2,1,0,30.14,2,1,1,1,8
9163,4,3.03,0,1,72,1.0,4.26,2,16,2017,1,2,1,26,0,0,1,2,2,1,1,0,30.73,2,2,1,1,8
16637,3,2.87,1,1,70,2.0,4.32,1,50,2018,2,3,1,24,1,0,1,1,2,1,2,0,26.64,4,2,1,2,8
6921,3,2.63,0,2,75,1.0,2.65,2,2,2017,2,2,2,27,0,0,1,0,2,1,3,10,31.02,1,3,1,3,8
3792,3,2.92,1,10,71,1.0,5.02,2,76,2017,1,2,1,31,0,1,0,1,2,2,2,7,20.48,1,1,1,2,7
21059,4,1.8,0,10,73,1.0,6.3,2,70,2018,1,1,1,25,1,0,1,1,3,1,1,10,27.89,1,2,1,2,7
28168,3,2.05,1,6,75,2.0,5.18,1,23,2019,2,2,2,29,0,1,1,2,2,1,3,7,21.25,2,2,1,1,8
2415,4,2.76,0,10,72,1.0,4.96,2,58,2017,1,2,3,27,0,0,0,1,2,1,2,0,32.31,1,2,1,1,8
26020,2,2.95,0,1,69,1.0,3.1,0,66,2019,2,2,2,23,1,0,0,1,3,2,2,10,29.17,2,2,1,3,6
7621,2,2.67,0,1,75,1.0,3.04,1,34,2017,2,3,3,27,1,1,0,0,2,2,3,3,30.33,3,1,1,2,7
18987,1,2.68,0,4,73,1.0,4.97,1,66,2018,1,2,1,23,0,1,0,1,3,3,2,17,24.67,2,1,1,4,7
5678,3,3.9,0,2,69,1.0,5.76,2,4,2017,3,3,1,24,0,1,1,2,3,0,1,0,28.42,2,1,1,2,8
19559,5,4.21,1,7,73,1.0,3.48,2,64,2018,1,1,1,23,0,0,0,1,3,0,2,20,29.32,2,2,1,4,7
10573,4,2.92,1,3,68,2.0,4.57,2,7,2017,2,3,1,27,0,0,0,1,2,1,2,0,31.11,2,1,1,1,7
3335,4,1.89,0,10,72,1.0,5.85,2,48,2017,2,2,3,24,0,1,1,1,2,1,1,17,28.1,1,1,1,4,8
17392,4,2.57,1,10,72,2.0,5.37,3,58,2018,1,2,4,23,0,0,1,1,2,1,2,3,21.83,1,2,1,2,8
25863,4,3.1,1,3,71,1.0,4.04,2,80,2019,2,2,2,27,0,0,1,2,2,0,1,0,24.12,2,3,1,1,7
1880,2,2.31,0,2,71,1.0,3.75,1,66,2017,1,2,1,22,0,1,0,0,3,2,2,10,30.52,3,1,1,4,6
9073,1,2.24,1,5,71,1.0,1.55,1,5,2017,1,3,1,22,0,0,0,0,3,2,2,23,27.02,3,2,1,4,7
21376,2,2.41,0,10,73,1.0,4.99,1,57,2019,1,2,1,25,0,0,1,2,3,2,0,20,27.76,1,2,1,4,6
19894,2,2.87,0,10,71,1.0,3.96,0,75,2018,1,2,1,24,1,0,0,1,3,3,3,20,26.44,1,1,1,3,6
22254,4,2.65,0,1,69,1.0,4.27,1,48,2019,2,2,1,36,0,0,1,1,2,0,2,14,28.5,2,3,1,4,8
25465,4,3.12,0,1,73,1.0,5.11,1,44,2019,1,2,1,26,0,0,1,0,3,1,3,0,29.45,2,1,1,1,6
15606,2,3.58,1,7,73,1.0,3.16,1,52,2018,1,1,1,23,0,0,0,1,4,2,2,26,30.86,2,2,1,4,7
